28;079;38;7;28079038_7_8;2017;10;03;00018;V;00013;V;00002;V;00021;V;00001;V;00005;V;00003;V;00025;V;00074;V;00101;V;00122;V;00096;V;00045;V;00028;V;00016;V;00009;V;00011;V;00013;V;00012;V;00014;V;00036;V;00065;V;00076;V;00030;V
28;079;38;8;28079038_8_8;2017;10;03;00046;V;00028;V;00017;V;00017;V;00011;V;00016;V;00022;V;00041;V;00057;V;00071;V;00084;V;00083;V;00064;V;00055;V;00040;V;00029;V;00031;V;00035;V;00039;V;00057;V;00109;V;00119;V;00116;V;00089;V
28;079;38;9;28079038_9_47;2017;10;03;00008;V;00003;V;00002;V;00002;V;00002;V;00003;V;00003;V;00005;V;00006;V;00008;V;00009;V;00010;V;00011;V;00010;V;00009;V;00007;V;00003;V;00003;V;00006;V;00011;V;00009;V;00008;V;00010;V;00010;V
28;079;38;10;28079038_10_47;2017;10;03;00013;V;00012;V;00004;V;00004;V;00004;V;00005;V;00004;V;00008;V;00013;V;00018;V;00022;V;00023;V;00025;V;00022;V;00019;V;00014;V;00009;V;00009;V;00015;V;00024;V;00016;V;00017;V;00023;V;00019;V
28;079;38;12;28079038_12_8;2017;10;03;00074;V;00048;V;00020;V;00049;V;00013;V;00023;V;00027;V;00079;V;00170;V;00225;V;00270;V;00230;V;00133;V;00098;V;00065;V;00043;V;00048;V;00054;V;00057;V;00078;V;00164;V;00217;V;00232;V;00136;V
28;079;38;20;28079038_20_59;2017;10;03;002.8;V;002.6;V;001.7;V;001.3;V;001.0;V;000.8;V;000.7;V;000.8;V;001.5;V;002.4;V;003.5;V;004.0;V;004.2;V;003.2;V;002.7;V;00000;N;001.2;N;001.3;V;001.4;V;001.6;V;001.9;V;003.1;V;005.1;V;005.2;V
28;079;38;30;28079038_30_59;2017;10;03;000.5;V;000.4;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.5;V;000.7;V;000.7;V;000.6;V;000.4;V;000.3;V;00000;N;000.1;N;000.2;V;000.2;V;000.3;V;000.4;V;000.7;V;000.9;V;001.0;V
28;079;38;35;28079038_35_59;2017;10;03;000.8;V;000.7;V;000.6;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.4;V;000.6;V;000.7;V;000.8;V;000.9;V;000.7;V;000.6;V;00000;N;000.5;N;000.4;V;000.5;V;000.5;V;000.5;V;000.8;V;001.1;V;001.1;V
28;079;39;6;28079039_6_48;2017;10;03;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.6;V;000.7;V;000.6;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.7;V;000.9;V;001.3;V;000.5;V
28;079;39;7;28079039_7_8;2017;10;03;00007;V;00010;V;00001;V;00001;V;00001;V;00001;V;00012;V;00039;V;00091;V;00097;V;00109;V;00085;V;00052;V;00040;V;00018;V;00015;V;00016;V;00009;V;00013;V;00027;V;00084;V;00118;V;00227;V;00038;V
