PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;27;7;28079027_7_8;2017;10;04;00010;V;00001;V;00001;V;00001;V;00003;V;00012;V;00026;V;00027;V;00047;V;00043;V;00015;V;00009;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00006;V;00010;V;00022;V;00046;V;00024;V
28;079;27;8;28079027_8_8;2017;10;04;00037;V;00008;V;00003;V;00016;V;00025;V;00043;V;00048;V;00054;V;00059;V;00049;V;00028;V;00022;V;00008;V;00009;V;00011;V;00009;V;00009;V;00010;V;00015;V;00039;V;00082;V;00088;V;00094;V;00081;V
28;079;27;12;28079027_12_8;2017;10;04;00053;V;00010;V;00005;V;00018;V;00030;V;00061;V;00088;V;00096;V;00132;V;00115;V;00051;V;00035;V;00011;V;00013;V;00015;V;00011;V;00012;V;00012;V;00017;V;00047;V;00097;V;00122;V;00165;V;00117;V
28;079;27;14;28079027_14_6;2017;10;04;10.75;V;31.67;V;35.60;V;22.63;V;16.10;V;05.75;V;04.94;V;04.26;V;03.07;V;07.56;V;23.49;V;38.14;V;58.88;V;64.74;V;71.60;V;79.86;V;82.94;V;83.21;V;80.71;V;59.20;V;14.33;V;04.70;V;01.95;V;03.21;V
28;079;35;1;28079035_1_38;2017;10;04;00017;V;00015;V;00015;V;00015;V;00015;V;00016;V;00016;V;00016;V;00017;V;00018;V;00017;V;00017;V;00017;V;00018;V;00019;V;00020;V;00020;V;00019;V;00019;V;00019;V;00018;V;00017;V;00017;V;00016;V
28;079;35;6;28079035_6_48;2017;10;04;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.5;V;000.6;V;000.5;V;000.5;V;000.5;V;000.4;V;000.5;V;000.5;V;000.5;V;000.5;V
28;079;35;7;28079035_7_8;2017;10;04;00015;V;00006;V;00005;V;00002;V;00007;V;00005;V;00006;V;00023;V;00039;V;00048;V;00053;V;00032;V;00037;V;00019;V;00011;V;00009;V;00009;V;00007;V;00006;V;00005;V;00015;V;00016;V;00023;V;00017;V
28;079;35;8;28079035_8_8;2017;10;04;00041;V;00026;V;00024;V;00020;V;00026;V;00024;V;00028;V;00049;V;00055;V;00058;V;00060;V;00054;V;00056;V;00048;V;00044;V;00043;V;00043;V;00038;V;00044;V;00050;V;00073;V;00080;V;00081;V;00078;V
28;079;35;12;28079035_12_8;2017;10;04;00064;V;00036;V;00031;V;00023;V;00037;V;00031;V;00037;V;00084;V;00115;V;00131;V;00141;V;00103;V;00113;V;00076;V;00061;V;00057;V;00057;V;00048;V;00052;V;00057;V;00095;V;00104;V;00117;V;00104;V
28;079;35;14;28079035_14_6;2017;10;04;09.15;V;15.21;V;14.77;V;18.05;V;15.66;V;13.90;V;13.29;V;02.68;V;01.10;V;01.61;V;03.87;V;12.06;V;16.59;V;25.83;V;34.83;V;38.39;V;42.64;V;46.86;V;43.92;V;40.34;V;22.45;V;11.90;V;06.39;V;05.51;V
28;079;36;1;28079036_1_38;2017;10;04;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00007;V;00007;V;00006;V;00274;N;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00003;V;00002;V
28;079;36;6;28079036_6_48;2017;10;04;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.4;V;000.4;V;000.2;V;000.1;V;007.2;N;000.2;N;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.5;V;000.4;V;000.5;V;000.3;V
28;079;36;7;28079036_7_8;2017;10;04;00002;V;00001;V;00001;V;00001;V;00001;V;00002;V;00019;V;00022;V;00071;V;00066;V;00028;V;00012;V;00009;V;00009;V;00008;V;00009;V;00006;V;00007;V;00005;V;00004;V;00053;V;00037;V;00049;V;00009;V
28;079;36;8;28079036_8_8;2017;10;04;00043;V;00021;V;00008;V;00010;V;00016;V;00024;V;00039;V;00051;V;00072;V;00068;V;00045;V;00029;V;00024;V;00021;V;00024;V;00025;V;00021;V;00029;V;00027;V;00048;V;00116;V;00110;V;00108;V;00076;V
28;079;36;10;28079036_10_47;2017;10;04;00030;V;00015;V;00011;V;00010;V;00010;V;00011;V;00017;V;00019;V;00017;V;00027;V;00028;V;00023;V;00024;V;00025;V;00024;V;00029;V;00024;V;00023;V;00022;V;00021;V;00026;V;00036;V;00034;V;00032;V
28;079;36;12;28079036_12_8;2017;10;04;00046;V;00023;V;00010;V;00011;V;00018;V;00027;V;00068;V;00085;V;00180;V;00169;V;00088;V;00047;V;00037;V;00035;V;00037;V;00039;V;00029;V;00039;V;00035;V;00055;V;00197;V;00168;V;00183;V;00090;V
28;079;38;1;28079038_1_38;2017;10;04;00003;V;00002;V;00003;V;00002;V;00002;V;00003;V;00003;V;00003;V;00004;V;00005;V;00004;V;00003;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00004;V;00003;V
28;079;38;7;28079038_7_8;2017;10;04;00003;V;00001;V;00002;V;00001;V;00001;V;00005;V;00009;V;00033;V;00073;V;00087;V;00052;V;00026;V;00021;V;00012;V;00008;V;00006;V;00008;V;00014;V;00012;V;00026;V;00063;V;00052;V;00038;V;00010;V
28;079;38;8;28079038_8_8;2017;10;04;00022;V;00011;V;00010;V;00008;V;00008;V;00015;V;00031;V;00055;V;00070;V;00076;V;00061;V;00041;V;00037;V;00031;V;00025;V;00022;V;00029;V;00038;V;00043;V;00078;V;00131;V;00106;V;00094;V;00060;V
28;079;38;9;28079038_9_47;2017;10;04;00007;V;00003;V;00001;V;00001;V;00002;V;00002;V;00003;V;00007;V;00004;V;00010;V;00011;V;00007;V;00006;V;00004;V;00005;V;00007;V;00007;V;00011;V;00008;V;00007;V;00009;V;00010;V;00009;V;00010;V
28;079;38;10;28079038_10_47;2017;10;04;00015;V;00009;V;00005;V;00003;V;00006;V;00006;V;00006;V;00012;V;00014;V;00024;V;00023;V;00016;V;00012;V;00011;V;00014;V;00016;V;00016;V;00021;V;00018;V;00016;V;00022;V;00027;V;00022;V;00020;V
28;079;38;12;28079038_12_8;2017;10;04;00027;V;00013;V;00013;V;00009;V;00010;V;00023;V;00044;V;00105;V;00182;V;00210;V;00141;V;00082;V;00070;V;00049;V;00038;V;00031;V;00042;V;00060;V;00061;V;00118;V;00227;V;00186;V;00153;V;00076;V
28;079;38;20;28079038_20_59;2017;10;04;027.3;V;021.6;V;005.1;V;002.2;V;001.6;V;001.3;V;001.1;V;001.4;V;001.9;V;002.7;V;003.6;V;002.4;V;001.9;V;001.8;V;001.6;V;001.2;V;000.8;V;001.0;V;001.3;V;001.5;V;002.5;V;003.6;V;005.1;V;004.3;V
28;079;38;30;28079038_30_59;2017;10;04;000.6;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.3;V;000.6;V;000.7;V;000.4;V;000.3;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.3;V;000.5;V;000.7;V;000.8;V;000.7;V
28;079;38;35;28079038_35_59;2017;10;04;001.5;V;001.2;V;000.5;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.6;V;000.8;V;000.7;V;000.5;V;000.5;V;000.5;V;000.4;V;000.3;V;000.4;V;000.4;V;000.5;V;000.6;V;000.8;V;001.1;V;001.0;V
28;079;39;6;28079039_6_48;2017;10;04;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;001.2;V;001.8;V;002.1;V;001.3;V
28;079;39;7;28079039_7_8;2017;10;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00010;V;00039;V;00034;V;00021;V;00012;V;00008;V;00009;V;00008;V;00006;V;00008;V;00007;V;00006;V;00011;V;00212;V;00344;V;00387;V;00198;V
28;079;39;8;28079039_8_8;2017;10;04;00018;V;00009;V;00008;V;00010;V;00014;V;00014;V;00025;V;00052;V;00065;V;00058;V;00043;V;00031;V;00023;V;00028;V;00026;V;00027;V;00029;V;00037;V;00047;V;00091;V;00164;V;00181;V;00181;V;00135;V
28;079;39;12;28079039_12_8;2017;10;04;00020;V;00010;V;00009;V;00011;V;00015;V;00016;V;00027;V;00068;V;00124;V;00111;V;00076;V;00050;V;00036;V;00042;V;00038;V;00036;V;00041;V;00048;V;00057;V;00108;V;00490;V;00709;V;00775;V;00438;V
28;079;39;14;28079039_14_6;2017;10;04;29.10;V;36.25;V;36.92;V;35.22;V;31.51;V;30.53;V;22.31;V;05.41;V;01.52;V;06.35;V;20.85;V;36.33;V;52.10;V;57.15;V;66.54;V;75.38;V;78.14;V;74.26;V;67.58;V;30.06;V;01.66;V;01.69;V;01.39;V;00.95;V
28;079;40;1;28079040_1_38;2017;10;04;00010;V;00010;V;00010;V;00009;V;00009;V;00009;V;00009;V;00009;V;00010;V;00010;V;00010;V;00009;V;00009;V;00009;V;00009;V;00374;N;00001;N;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;40;7;28079040_7_8;2017;10;04;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00011;V;00042;V;00039;V;00033;V;00019;V;00008;V;00353;N;00477;N;00006;V;00008;V;00020;V;00003;V;00005;V;00010;V;00008;V;00004;V;00002;V
28;079;40;8;28079040_8_8;2017;10;04;00035;V;00023;V;00010;V;00008;V;00015;V;00024;V;00028;V;00044;V;00059;V;00053;V;00051;V;00034;V;00024;V;00009;N;00109;N;00020;V;00021;V;00044;V;00024;V;00048;V;00070;V;00062;V;00060;V;00040;V
28;079;40;10;28079040_10_47;2017;10;04;00033;V;00016;V;00013;V;00009;V;00008;V;00009;V;00011;V;00012;V;00017;V;00024;V;00033;V;00024;V;00025;V;00036;V;00028;V;00033;V;00036;V;00040;V;00023;V;00026;V;00031;V;00040;V;00039;V;00028;V
28;079;40;12;28079040_12_8;2017;10;04;00037;V;00025;V;00011;V;00010;V;00016;V;00025;V;00029;V;00060;V;00124;V;00113;V;00102;V;00063;V;00037;V;00361;N;00585;N;00029;V;00034;V;00074;V;00029;V;00056;V;00085;V;00075;V;00065;V;00043;V
28;079;47;7;28079047_7_8;2017;10;04;00004;V;00001;V;00001;V;00001;V;00003;V;00001;V;00005;V;00022;V;00048;V;00065;V;00025;V;00012;V;00007;V;00004;V;00002;V;00003;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00039;V;00075;V
28;079;47;8;28079047_8_8;2017;10;04;00043;V;00014;V;00016;V;00014;V;00019;V;00019;V;00033;V;00055;V;00068;V;00072;V;00047;V;00033;V;00026;V;00019;V;00016;V;00018;V;00009;V;00009;V;00017;V;00023;V;00069;V;00075;V;00098;V;00108;V
28;079;47;9;28079047_9_47;2017;10;04;00014;V;00004;V;00002;V;00005;V;00006;V;00003;V;00004;V;00003;V;00008;V;00013;V;00008;V;00010;V;00014;V;00013;V;00015;V;00017;V;00012;V;00008;V;00007;V;00011;V;00007;V;00010;V;00009;V;00015;V
28;079;47;10;28079047_10_47;2017;10;04;00030;V;00011;V;00005;V;00009;V;00010;V;00007;V;00008;V;00009;V;00015;V;00022;V;00018;V;00018;V;00022;V;00024;V;00025;V;00027;V;00022;V;00017;V;00017;V;00020;V;00016;V;00025;V;00021;V;00028;V
28;079;47;12;28079047_12_8;2017;10;04;00049;V;00016;V;00017;V;00015;V;00023;V;00021;V;00040;V;00088;V;00141;V;00171;V;00085;V;00052;V;00037;V;00026;V;00020;V;00022;V;00010;V;00011;V;00019;V;00024;V;00072;V;00080;V;00158;V;00223;V
28;079;48;7;28079048_7_8;2017;10;04;00001;V;00001;V;00001;V;00004;V;00001;V;00001;V;00002;V;00008;V;00020;V;00023;V;00012;V;00008;V;00006;V;00005;V;00008;V;00009;V;00004;V;00013;V;00021;V;00011;V;00015;V;00034;V;00022;V;00016;V
28;079;48;8;28079048_8_8;2017;10;04;00016;V;00006;V;00003;V;00006;V;00004;V;00007;V;00013;V;00038;V;00047;V;00041;V;00030;V;00021;V;00017;V;00018;V;00021;V;00025;V;00019;V;00040;V;00058;V;00061;V;00086;V;00092;V;00084;V;00071;V
28;079;48;9;28079048_9_47;2017;10;04;00008;V;00005;V;00004;V;00003;V;00002;V;00001;V;00004;V;00004;V;00003;V;00005;V;00006;V;00009;V;00008;V;00008;V;00005;V;00006;V;00008;V;00007;V;00011;V;00007;V;00010;V;00011;V;00009;V;00010;V
28;079;48;10;28079048_10_47;2017;10;04;00016;V;00010;V;00007;V;00006;V;00006;V;00004;V;00008;V;00008;V;00009;V;00014;V;00013;V;00014;V;00015;V;00016;V;00017;V;00017;V;00019;V;00016;V;00021;V;00016;V;00020;V;00025;V;00021;V;00021;V
28;079;48;12;28079048_12_8;2017;10;04;00018;V;00008;V;00004;V;00011;V;00005;V;00009;V;00015;V;00051;V;00077;V;00075;V;00048;V;00033;V;00027;V;00026;V;00034;V;00038;V;00026;V;00060;V;00089;V;00078;V;00108;V;00144;V;00118;V;00096;V
28;079;49;7;28079049_7_8;2017;10;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00006;V;00019;V;00030;V;00012;V;00005;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V
28;079;49;8;28079049_8_8;2017;10;04;00031;V;00012;V;00010;V;00009;V;00017;V;00015;V;00022;V;00048;V;00056;V;00058;V;00043;V;00031;V;00022;V;00016;V;00015;V;00012;V;00010;V;00010;V;00014;V;00018;V;00031;V;00068;V;00066;V;00052;V
28;079;49;12;28079049_12_8;2017;10;04;00033;V;00014;V;00011;V;00010;V;00018;V;00017;V;00024;V;00058;V;00085;V;00104;V;00062;V;00039;V;00026;V;00019;V;00017;V;00013;V;00011;V;00011;V;00015;V;00019;V;00032;V;00070;V;00069;V;00053;V
28;079;49;14;28079049_14_6;2017;10;04;23.62;V;31.91;V;34.56;V;35.06;V;27.99;V;28.76;V;23.72;V;07.83;V;05.42;V;07.42;V;19.89;V;34.27;V;48.38;V;61.25;V;70.23;V;77.34;V;82.31;V;85.19;V;77.55;V;61.83;V;44.38;V;14.91;V;10.74;V;15.66;V
28;079;50;7;28079050_7_8;2017;10;04;00005;V;00004;V;00004;V;00004;V;00004;V;00005;V;00008;V;00016;V;00020;V;00017;V;00017;V;00012;V;00009;V;00011;V;00008;V;00009;V;00016;V;00012;V;00020;V;00043;V;00021;V;00022;V;00007;V;00005;V
28;079;50;8;28079050_8_8;2017;10;04;00013;V;00006;V;00005;V;00005;V;00005;V;00010;V;00028;V;00052;V;00054;V;00042;V;00032;V;00022;V;00017;V;00021;V;00013;V;00016;V;00029;V;00024;V;00050;V;00080;V;00123;V;00115;V;00083;V;00054;V
28;079;50;9;28079050_9_47;2017;10;04;00012;V;00006;V;00001;V;00005;V;00001;V;00003;V;00004;V;00003;V;00004;V;00010;V;00009;V;00008;V;00003;V;00006;V;00005;V;00006;V;00009;V;00015;V;00015;V;00009;V;00008;V;00010;V;00015;V;00010;V
28;079;50;10;28079050_10_47;2017;10;04;00017;V;00011;V;00004;V;00007;V;00002;V;00004;V;00006;V;00006;V;00007;V;00016;V;00012;V;00011;V;00007;V;00010;V;00010;V;00011;V;00014;V;00020;V;00020;V;00013;V;00013;V;00017;V;00020;V;00015;V
28;079;50;12;28079050_12_8;2017;10;04;00020;V;00013;V;00011;V;00011;V;00012;V;00018;V;00041;V;00076;V;00085;V;00068;V;00058;V;00040;V;00030;V;00039;V;00026;V;00029;V;00053;V;00042;V;00081;V;00146;V;00155;V;00149;V;00094;V;00061;V
28;079;54;7;28079054_7_8;2017;10;04;00003;V;00003;V;00002;V;00003;V;00003;V;00003;V;00011;V;00057;V;00085;V;00051;V;00030;V;00021;V;00009;V;00007;V;00006;V;00005;V;00008;V;00005;V;00008;V;00012;V;00014;V;00023;V;00008;V;00002;V
28;079;54;8;28079054_8_8;2017;10;04;00022;V;00009;V;00009;V;00008;V;00009;V;00015;V;00040;V;00062;V;00064;V;00051;V;00042;V;00035;V;00020;V;00016;V;00014;V;00013;V;00019;V;00020;V;00028;V;00046;V;00071;V;00076;V;00040;V;00029;V
28;079;54;12;28079054_12_8;2017;10;04;00027;V;00013;V;00012;V;00012;V;00014;V;00021;V;00056;V;00149;V;00194;V;00130;V;00089;V;00067;V;00033;V;00027;V;00023;V;00020;V;00031;V;00028;V;00041;V;00065;V;00093;V;00111;V;00053;V;00033;V
28;079;54;14;28079054_14_6;2017;10;04;26.11;V;34.07;V;33.92;V;34.90;V;32.40;V;28.05;V;10.56;V;03.06;V;03.81;V;10.11;V;20.72;V;35.44;V;54.01;V;63.48;V;68.74;V;73.34;V;75.84;V;78.47;V;75.92;V;54.50;V;30.30;V;21.33;V;42.12;V;43.75;V
28;079;55;7;28079055_7_8;2017;10;04;00007;V;00001;V;00001;V;00001;V;00002;V;00009;V;00033;V;00042;V;00077;V;00060;V;00028;V;00007;V;00005;V;00003;V;00003;V;00003;V;00003;V;00002;V;00006;V;00008;V;00032;V;00033;V;00065;V;00055;V
28;079;55;8;28079055_8_8;2017;10;04;00040;V;00013;V;00007;V;00011;V;00024;V;00046;V;00057;V;00063;V;00076;V;00063;V;00039;V;00019;V;00017;V;00014;V;00012;V;00012;V;00015;V;00014;V;00029;V;00061;V;00097;V;00092;V;00096;V;00085;V
28;079;55;10;28079055_10_47;2017;10;04;00021;V;00008;V;00007;V;00007;V;00003;V;00003;V;00004;V;00009;V;00015;V;00019;V;00022;V;00024;V;00022;V;00027;V;00036;V;00040;V;00044;V;00042;V;00047;V;00042;V;00045;V;00031;V;00026;V;00031;V
28;079;55;12;28079055_12_8;2017;10;04;00050;V;00015;V;00008;V;00012;V;00027;V;00060;V;00108;V;00127;V;00195;V;00155;V;00082;V;00030;V;00025;V;00018;V;00016;V;00017;V;00019;V;00018;V;00039;V;00074;V;00147;V;00143;V;00196;V;00170;V
28;079;55;20;28079055_20_59;2017;10;04;003.7;V;001.3;V;000.7;V;000.5;V;000.6;V;000.8;V;000.9;V;001.2;V;001.4;V;001.7;V;002.2;V;001.7;V;001.6;V;001.5;V;001.2;V;001.1;V;001.2;V;000.8;V;001.2;V;002.5;V;004.3;V;005.3;V;005.6;V;006.7;V
28;079;55;30;28079055_30_59;2017;10;04;000.6;V;000.2;V;000.2;V;000.1;V;000.1;V;000.2;V;000.2;V;000.4;V;000.8;V;000.7;V;000.5;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.3;V;000.7;V;001.1;V;000.9;V;001.0;V;001.3;V
28;079;55;35;28079055_35_59;2017;10;04;000.8;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.8;V;001.0;V;001.1;V;001.3;V
28;079;55;42;28079055_42_2;2017;10;04;01.36;V;01.33;V;01.33;V;01.34;V;01.37;V;01.44;V;01.48;V;01.40;V;01.45;V;01.46;V;01.43;V;01.37;V;01.39;V;01.38;V;01.35;V;01.35;V;01.36;V;01.36;V;01.39;V;01.46;V;01.51;V;01.50;V;01.50;V;01.56;V
28;079;55;43;28079055_43_2;2017;10;04;01.25;V;01.24;V;01.24;V;01.24;V;01.27;V;01.33;V;01.37;V;01.28;V;01.31;V;01.33;V;01.33;V;01.29;V;01.32;V;01.31;V;01.29;V;01.28;V;01.27;V;01.26;V;01.27;V;01.31;V;01.33;V;01.32;V;01.29;V;01.34;V
28;079;55;44;28079055_44_2;2017;10;04;00.11;V;00.10;V;00.10;V;00.10;V;00.11;V;00.11;V;00.11;V;00.12;V;00.14;V;00.12;V;00.10;V;00.08;V;00.07;V;00.07;V;00.07;V;00.07;V;00.09;V;00.10;V;00.12;V;00.15;V;00.18;V;00.19;V;00.21;V;00.22;V
28;079;56;6;28079056_6_48;2017;10;04;000.3;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.7;V;000.7;V;001.4;V;000.6;V
28;079;56;7;28079056_7_8;2017;10;04;00018;V;00008;V;00010;V;00010;V;00012;V;00015;V;00026;V;00076;V;00090;V;00090;V;00056;V;00034;V;00033;V;00032;V;00026;V;00021;V;00021;V;00023;V;00033;V;00090;V;00141;V;00104;V;00283;V;00101;V
28;079;56;8;28079056_8_8;2017;10;04;00061;V;00027;V;00022;V;00018;V;00023;V;00037;V;00050;V;00079;V;00086;V;00086;V;00068;V;00049;V;00049;V;00047;V;00043;V;00035;V;00039;V;00042;V;00063;V;00127;V;00153;V;00133;V;00167;V;00117;V
28;079;56;12;28079056_12_8;2017;10;04;00089;V;00039;V;00037;V;00033;V;00041;V;00060;V;00090;V;00195;V;00224;V;00224;V;00154;V;00101;V;00099;V;00096;V;00083;V;00067;V;00072;V;00077;V;00113;V;00265;V;00369;V;00293;V;00601;V;00273;V
28;079;56;14;28079056_14_6;2017;10;04;09.68;V;23.83;V;28.80;V;32.50;V;27.66;V;17.51;V;10.02;V;02.49;V;02.37;V;05.65;V;16.72;V;36.03;V;42.68;V;53.42;V;65.78;V;72.29;V;73.47;V;75.78;V;65.14;V;19.13;V;01.74;V;01.27;V;01.45;V;00.82;V
28;079;57;1;28079057_1_38;2017;10;04;00008;V;00008;V;00009;V;00009;V;00008;V;00008;V;00009;V;00009;V;00009;V;00009;V;00009;V;00009;V;00008;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00007;V;00011;V;00012;V;00010;V
28;079;57;6;28079057_6_48;2017;10;04;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.5;V;001.0;V;001.0;V;000.4;V
28;079;57;7;28079057_7_8;2017;10;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00005;V;00023;V;00029;V;00011;V;00005;V;00007;V;00006;V;00005;V;00004;V;00002;V;00004;V;00005;V;00003;V;00035;V;00118;V;00105;V;00004;V
28;079;57;8;28079057_8_8;2017;10;04;00008;V;00004;V;00005;V;00005;V;00006;V;00006;V;00017;V;00039;V;00053;V;00050;V;00026;V;00012;V;00015;V;00016;V;00015;V;00014;V;00012;V;00020;V;00028;V;00044;V;00125;V;00151;V;00130;V;00065;V
28;079;57;10;28079057_10_47;2017;10;04;00020;V;00012;V;00012;V;00009;V;00008;V;00010;V;00012;V;00015;V;00018;V;00029;V;00031;V;00027;V;00020;V;00020;V;00022;V;00020;V;00014;V;00016;V;00016;V;00018;V;00036;V;00059;V;00056;V;00031;V
28;079;57;12;28079057_12_8;2017;10;04;00010;V;00005;V;00007;V;00006;V;00008;V;00008;V;00019;V;00046;V;00088;V;00095;V;00044;V;00020;V;00026;V;00025;V;00022;V;00020;V;00016;V;00025;V;00035;V;00048;V;00178;V;00331;V;00291;V;00070;V
28;079;58;7;28079058_7_8;2017;10;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00023;V;00017;V;00013;V;00003;V;00002;V;00002;V;00002;V;00003;V;00004;V;00002;V;00001;V;00001;V;00005;V;00002;V;00001;V;00001;V;00001;V
28;079;58;8;28079058_8_8;2017;10;04;00003;V;00001;V;00002;V;00001;V;00003;V;00013;V;00016;V;00038;V;00033;V;00024;V;00010;V;00008;V;00008;V;00012;V;00016;V;00017;V;00016;V;00013;V;00013;V;00046;V;00048;V;00033;V;00025;V;00020;V
28;079;58;12;28079058_12_8;2017;10;04;00005;V;00003;V;00003;V;00003;V;00005;V;00014;V;00019;V;00074;V;00059;V;00044;V;00014;V;00010;V;00010;V;00015;V;00021;V;00024;V;00019;V;00015;V;00015;V;00053;V;00051;V;00035;V;00027;V;00022;V
28;079;58;14;28079058_14_6;2017;10;04;45.87;V;46.52;V;45.03;V;47.48;V;41.36;V;26.31;V;21.50;V;07.13;V;06.72;V;15.10;V;47.26;V;60.18;V;70.55;V;75.04;V;79.98;V;89.19;V;97.10;V;98.43;V;98.52;V;52.25;V;43.60;V;45.53;V;45.96;V;42.08;V
28;079;59;7;28079059_7_8;2017;10;04;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00005;V;00019;V;00016;V;00006;V;00007;V;00004;V;00003;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00002;V;00029;V;00023;V;00027;V
28;079;59;8;28079059_8_8;2017;10;04;00016;V;00009;V;00013;V;00007;V;00009;V;00010;V;00014;V;00036;V;00048;V;00033;V;00017;V;00019;V;00012;V;00008;V;00007;V;00005;V;00006;V;00005;V;00007;V;00009;V;00043;V;00090;V;00077;V;00083;V
28;079;59;12;28079059_12_8;2017;10;04;00019;V;00010;V;00015;V;00008;V;00011;V;00012;V;00016;V;00043;V;00077;V;00057;V;00027;V;00030;V;00017;V;00013;V;00011;V;00008;V;00009;V;00008;V;00009;V;00010;V;00046;V;00135;V;00112;V;00125;V
28;079;59;14;28079059_14_6;2017;10;04;31.73;V;36.24;V;35.11;V;36.00;V;32.45;V;31.62;V;27.70;V;09.58;V;03.26;V;18.00;V;35.61;V;45.72;V;64.33;V;75.04;V;81.91;V;92.26;V;95.21;V;97.39;V;96.08;V;80.44;V;40.91;V;00.99;V;09.33;V;02.35;V
28;079;60;7;28079060_7_8;2017;10;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00010;V;00047;V;00037;V;00009;V;00006;V;00003;V;00003;V;00003;V;00002;V;00004;V;00004;V;00003;V;00004;V;00008;V;00010;V;00031;V;00013;V
28;079;60;8;28079060_8_8;2017;10;04;00015;V;00010;V;00008;V;00008;V;00009;V;00011;V;00021;V;00047;V;00063;V;00055;V;00033;V;00021;V;00015;V;00018;V;00017;V;00017;V;00022;V;00026;V;00030;V;00049;V;00079;V;00096;V;00102;V;00068;V
28;079;60;10;28079060_10_47;2017;10;04;00013;V;00008;V;00009;V;00006;V;00004;V;00005;V;00006;V;00009;V;00024;V;00032;V;00038;V;00028;V;00019;V;00012;V;00016;V;00007;V;00007;V;00016;V;00019;V;00020;V;00040;V;00032;V;00033;V;00016;V
28;079;60;12;28079060_12_8;2017;10;04;00017;V;00011;V;00009;V;00009;V;00011;V;00013;V;00023;V;00063;V;00136;V;00112;V;00046;V;00029;V;00019;V;00023;V;00021;V;00020;V;00027;V;00031;V;00035;V;00055;V;00091;V;00111;V;00149;V;00088;V
28;079;60;14;28079060_14_6;2017;10;04;38.88;V;41.77;V;42.82;V;42.73;V;40.13;V;37.19;V;27.24;V;07.53;V;04.49;V;15.30;V;35.86;V;50.78;V;67.12;V;73.20;V;81.98;V;88.23;V;91.27;V;88.41;V;84.63;V;61.79;V;25.92;V;12.42;V;03.18;V;29.61;V
